;Årstid;Eksperiment;Periode;Institutt;Modell;Modell Id;Ensemble;RCM Ver;TAS celsius;PR mm.år;TAS endring;PR endring;Referansemodell
1600;SON;historical;1985-2014;CLMcom-ETH;CNRM-CERFACS-CNRM-CM5;COSMO-crCLIM-v1-1;r1i1p1;v1;1.275360130111551;1212.8462317735512;0.41653113382898255;4.878585233901789;False
1601;SON;historical;1985-2014;CLMcom-ETH;ICHEC-EC-EARTH;COSMO-crCLIM-v1-1;r12i1p1;v1;0.7026951672862651;1273.582881871874;0.24811222118961496;-0.2618398644134594;False
1602;SON;historical;1985-2014;CLMcom-ETH;ICHEC-EC-EARTH;COSMO-crCLIM-v1-1;r1i1p1;v1;1.4597815985130183;1322.4750204267998;0.36225023234197806;1.875664803295655;False
1603;SON;historical;1985-2014;CLMcom-ETH;ICHEC-EC-EARTH;COSMO-crCLIM-v1-1;r3i1p1;v1;1.6824523698884946;1230.620373979377;0.41255227695165786;-5.229890971402984;False
1604;SON;historical;1985-2014;CLMcom-ETH;MOHC-HadGEM2-ES;COSMO-crCLIM-v1-1;r1i1p1;v1;2.509560873605949;1322.6989985897196;0.47566217472115113;1.7534858877178412;False
1605;SON;historical;1985-2014;CLMcom-ETH;MPI-M-MPI-ESM-LR;COSMO-crCLIM-v1-1;r1i1p1;v1;2.232434944237923;1468.5133714713572;-0.05384526022305636;3.7240499456022604;False
1606;SON;historical;1985-2014;CLMcom-ETH;MPI-M-MPI-ESM-LR;COSMO-crCLIM-v1-1;r2i1p1;v1;2.2209921003717454;1498.900543463496;0.27912987918210774;1.7937696869469346;False
1607;SON;historical;1985-2014;CLMcom-ETH;MPI-M-MPI-ESM-LR;COSMO-crCLIM-v1-1;r3i1p1;v1;2.0887023698884946;1413.6543453986094;0.05689474907063641;-3.773442478207817;False
1608;SON;historical;1985-2014;CLMcom-ETH;NCC-NorESM1-M;COSMO-crCLIM-v1-1;r1i1p1;v1;1.011071096654291;1460.5395303561343;0.3946909851301257;3.7194007607107022;False
1609;SON;historical;1985-2014;CLMcom;CCCma-CanESM2;CCLM4-8-17;r1i1p1;v1;1.7359491171004038;1408.7431052028026;0.3119191449814025;-1.2242313946413799;False
1610;SON;historical;1985-2014;CLMcom;CNRM-CERFACS-CNRM-CM5;CCLM4-8-17;r1i1p1;v1;0.8808434014870272;1088.5928709156894;0.41606644981413865;3.666643290999783;True
1611;SON;historical;1985-2014;CLMcom;ICHEC-EC-EARTH;CCLM4-8-17;r12i1p1;v1;0.21329577137549904;1266.4815722732737;0.20004646840152418;-0.8010319973785923;True
1612;SON;historical;1985-2014;CLMcom;MIROC-MIROC5;CCLM4-8-17;r1i1p1;v1;0.7299953531598931;1122.781225476677;0.5745236988847751;3.8931937098671368;False
1613;SON;historical;1985-2014;CLMcom;MOHC-HadGEM2-ES;CCLM4-8-17;r1i1p1;v1;1.8488673327137803;1224.159095638525;0.5644458643122903;1.3244035951546969;False
1614;SON;historical;1985-2014;CLMcom;MPI-M-MPI-ESM-LR;CCLM4-8-17;r1i1p1;v1;1.3481993494423818;1346.9928719740374;-0.12456435873605187;1.5613734708860298;True
1615;SON;historical;1985-2014;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN53;r1i1p1;v1;3.0364254182156287;953.3690596380198;0.5676405669144629;3.3253554862658095;False
1616;SON;historical;1985-2014;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN63;r1i1p1;v2;4.622043447955434;1194.3272802327867;1.5264579460966843;9.087065231438315;False
1617;SON;historical;1985-2014;CNRM;MOHC-HadGEM2-ES;ALADIN63;r1i1p1;v1;4.206470724907092;1110.491816821373;0.34851301115241995;-3.979386312965282;False
1618;SON;historical;1985-2014;CNRM;MPI-M-MPI-ESM-LR;ALADIN63;r1i1p1;v1;4.463760455390343;1258.2555645238954;-0.028636152416368077;-0.15475637878050327;False
1619;SON;historical;1985-2014;CNRM;NCC-NorESM1-M;ALADIN63;r1i1p1;v1;3.85302044609665;1385.0182456099412;0.4729902416356708;1.8963635903270797;False
1620;SON;historical;1985-2014;DMI;CNRM-CERFACS-CNRM-CM5;HIRHAM5;r1i1p1;v2;0.7805878252788148;1550.9484797051405;0.40456552044605587;4.909346993573137;False
1621;SON;historical;1985-2014;DMI;ICHEC-EC-EARTH;HIRHAM5;r12i1p1;v1;0.4552509293680487;1637.5930663101292;0.3297223513010863;0.9765411047730953;False
1622;SON;historical;1985-2014;DMI;ICHEC-EC-EARTH;HIRHAM5;r1i1p1;v1;1.114347118959131;1701.008932267534;0.3979147304832509;2.960922591161584;False
1623;SON;historical;1985-2014;DMI;ICHEC-EC-EARTH;HIRHAM5;r3i1p1;v2;1.3960037174721265;1603.0365135008296;0.4580041821561167;-2.2463956212584724;True
1624;SON;historical;1985-2014;DMI;IPSL-IPSL-CM5A-MR;HIRHAM5;r1i1p1;v1;-0.42349558550182564;1544.1280715001337;-0.07568540892191322;-2.1777820630123825;False
1625;SON;historical;1985-2014;DMI;MOHC-HadGEM2-ES;HIRHAM5;r1i1p1;v2;2.1370295074349883;1583.2446011911982;0.5552102695167491;-2.142430303569311;False
1626;SON;historical;1985-2014;DMI;MPI-M-MPI-ESM-LR;HIRHAM5;r1i1p1;v1;1.7276428903346073;1832.117773032986;-0.1317669609665586;3.349468195453989;False
1627;SON;historical;1985-2014;DMI;NCC-NorESM1-M;HIRHAM5;r1i1p1;v3;1.1151022304832736;1904.7151048054925;0.42443076208178354;3.19700840008221;False
1628;SON;historical;1985-2014;GERICS;CCCma-CanESM2;REMO2015;r1i1p1;v1;2.534072955390343;1467.639310347768;0.3155785315984758;-1.1000394632991322;False
1629;SON;historical;1985-2014;GERICS;CNRM-CERFACS-CNRM-CM5;REMO2015;r1i1p1;v1;2.2337128252788148;1264.5862799844112;0.511239544609623;5.354492917915106;False
1630;SON;historical;1985-2014;GERICS;CNRM-CERFACS-CNRM-CM5;REMO2015;r1i1p1;v2;2.0201905204461355;1357.310289476884;0.47757899628254563;5.921316719728112;False
1631;SON;historical;1985-2014;GERICS;ICHEC-EC-EARTH;REMO2015;r12i1p1;v1;2.658637314126395;1592.9818606232623;1.301376626394017;8.725205070842655;False
1632;SON;historical;1985-2014;GERICS;IPSL-IPSL-CM5A-LR;REMO2015;r1i1p1;v1;-2.4520736524163453;1218.27666427677;0.12197955390331572;-1.6769466286430588;False
1633;SON;historical;1985-2014;GERICS;IPSL-IPSL-CM5A-MR;REMO2015;r1i1p1;v1;0.5268413104089404;1382.4648945526562;-0.014434247211909224;-1.2469804180618593;False
1634;SON;historical;1985-2014;GERICS;MIROC-MIROC5;REMO2015;r1i1p1;v1;2.185095260223079;1287.1218701609891;0.5269807156133766;3.1477246470066254;False
1635;SON;historical;1985-2014;GERICS;MOHC-HadGEM2-ES;REMO2015;r1i1p1;v1;3.308497908921936;1492.5798797059015;0.444063661710004;0.9697412352997725;False
1636;SON;historical;1985-2014;GERICS;MPI-M-MPI-ESM-LR;REMO2015;r3i1p1;v1;1.8853159851301484;1393.8518350978545;0.04002091078069725;-4.986286943792662;False
1637;SON;historical;1985-2014;GERICS;NCC-NorESM1-M;REMO2015;r1i1p1;v1;2.5602695167286242;1659.0760683786248;1.0300302044609566;3.9481856424895834;False
1638;SON;historical;1985-2014;GERICS;NOAA-GFDL-GFDL-ESM2G;REMO2015;r1i1p1;v1;-0.6701556691449468;1431.7311312684783;0.4502788104089177;1.5603221862336223;False
1639;SON;historical;1985-2014;ICTP;CNRM-CERFACS-CNRM-CM5;RegCM4-6;r1i1p1;v2;7.941194237918239;1003.9815689994499;0.4458643122676449;-0.21094537736418298;False
1640;SON;historical;1985-2014;ICTP;ICHEC-EC-EARTH;RegCM4-6;r12i1p1;v1;7.182074814126395;989.2412929536019;0.39071212825274415;-5.062235556032769;False
1641;SON;historical;1985-2014;ICTP;MOHC-HadGEM2-ES;RegCM4-6;r1i1p1;v1;8.507702137546516;969.7394596793615;0.40656947026025136;0.1802987650087687;False
1642;SON;historical;1985-2014;ICTP;MPI-M-MPI-ESM-LR;RegCM4-6;r1i1p1;v1;8.186866868029767;1142.2414315899066;0.06624651486987432;0.07255679818911662;False
1643;SON;historical;1985-2014;ICTP;NCC-NorESM1-M;RegCM4-6;r1i1p1;v1;8.12759061338295;1224.8551760658233;0.41902881040897455;3.925870380050902;False
1644;SON;historical;1985-2014;IPSL;CNRM-CERFACS-CNRM-CM5;WRF381P;r1i1p1;v2;1.3900789962825684;985.8539783267727;0.4319818773234374;4.685616697807891;False
1645;SON;historical;1985-2014;IPSL;ICHEC-EC-EARTH;WRF381P;r12i1p1;v1;1.1875058085502133;1111.985368766306;0.3499651486989137;-0.6226582210872763;False
1646;SON;historical;1985-2014;IPSL;IPSL-IPSL-CM5A-MR;WRF381P;r1i1p1;v1;-1.1593517657992152;1097.9955834526997;0.20405436802974464;2.7870198862445066;False
1647;SON;historical;1985-2014;IPSL;MOHC-HadGEM2-ES;WRF381P;r1i1p1;v1;1.3539498141263948;991.725046893921;0.33985827137541946;-5.007996460250334;False
1648;SON;historical;1985-2014;IPSL;MPI-M-MPI-ESM-LR;WRF381P;r1i1p1;v1;1.8573187732342262;1250.9545319585552;-0.04847235130108629;4.998552893131621;False
1649;SON;historical;1985-2014;IPSL;NCC-NorESM1-M;WRF381P;r1i1p1;v1;0.6457132899628277;1241.1723676362667;0.41499186802974464;2.9579803722730054;False
1650;SON;historical;1985-2014;KNMI;CNRM-CERFACS-CNRM-CM5;RACMO22E;r1i1p1;v2;0.7322606877323778;1320.5592969591733;1.6680413568773247;9.914244973827902;False
1651;SON;historical;1985-2014;KNMI;ICHEC-EC-EARTH;RACMO22E;r12i1p1;v1;0.11789033457250753;1398.0695077920934;1.2219447026022294;4.207578635267124;False
1652;SON;historical;1985-2014;KNMI;ICHEC-EC-EARTH;RACMO22E;r1i1p1;v1;0.34584688661709606;1428.538404499288;0.8633828996282205;6.026778854087555;True
1653;SON;historical;1985-2014;KNMI;ICHEC-EC-EARTH;RACMO22E;r3i1p1;v1;0.17356528810410055;1295.5517526674448;0.4289323884758005;-3.630842829703463;False
1654;SON;historical;1985-2014;KNMI;IPSL-IPSL-CM5A-MR;RACMO22E;r1i1p1;v1;-1.6203473513011204;1291.0184346499498;-0.04423210966547231;-1.2050594269124295;False
1655;SON;historical;1985-2014;KNMI;MOHC-HadGEM2-ES;RACMO22E;r1i1p1;v2;0.8742797397769664;1384.254534703205;0.5505924721189785;2.9617510079286107;False
1656;SON;historical;1985-2014;KNMI;MPI-M-MPI-ESM-LR;RACMO22E;r1i1p1;v1;0.5808317843866462;1455.7483643071803;-0.07019632899630324;3.4494067496177383;False
1657;SON;historical;1985-2014;KNMI;NCC-NorESM1-M;RACMO22E;r1i1p1;v1;-0.4740299721189558;1475.716399933215;0.4579751394051641;3.8733449910644486;False
1658;SON;historical;1985-2014;MOHC;CNRM-CERFACS-CNRM-CM5;HadREM3-GA7-05;r1i1p1;v2;1.4000987453532048;1534.15951364324;0.8366345260223511;2.717130582294521;False
1659;SON;historical;1985-2014;MOHC;ICHEC-EC-EARTH;HadREM3-GA7-05;r12i1p1;v1;0.6036593866170961;1589.131402858571;0.3319876858735711;0.06706542663050813;False
1660;SON;historical;1985-2014;MOHC;MOHC-HadGEM2-ES;HadREM3-GA7-05;r1i1p1;v1;1.9380576208178582;1560.879671449001;0.4749070631970085;1.930098164117532;False
1661;SON;historical;1985-2014;MOHC;MPI-M-MPI-ESM-LR;HadREM3-GA7-05;r1i1p1;v1;1.9359084572490701;1733.7909224806665;-0.13449697955394413;3.092442604394148;False
1662;SON;historical;1985-2014;MOHC;NCC-NorESM1-M;HadREM3-GA7-05;r1i1p1;v1;1.144435408921936;1777.4746400577649;0.5338638475836319;3.1454681375527995;False
1663;SON;historical;1985-2014;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r1i1p1;v1;3.2387662639405335;1614.7489325569243;0.7803206319702554;7.960583255268702;True
1664;SON;historical;1985-2014;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r2i1p1;v1;3.4493552509293863;1559.1509970618226;1.3372734665427402;1.5069619555359546;False
1665;SON;historical;1985-2014;RMIB-UGent;CNRM-CERFACS-CNRM-CM5;ALARO-0;r1i1p1;v1;6.175975836431235;1091.3761000484783;0.47301928438662344;1.4886883298840006;False
1666;SON;historical;1985-2014;SMHI;CNRM-CERFACS-CNRM-CM5;RCA4;r1i1p1;v1;1.0397943773234601;1402.275599176445;0.5367681226766194;3.987187319221621;True
1667;SON;historical;1985-2014;SMHI;ICHEC-EC-EARTH;RCA4;r12i1p1;v1;0.047461663568810764;1489.820796511652;0.23408457249070125;-0.4464626638734434;True
1668;SON;historical;1985-2014;SMHI;ICHEC-EC-EARTH;RCA4;r1i1p1;v1;0.7144574814126372;1515.434392934949;0.3961431226765626;3.1512088524688195;False
1669;SON;historical;1985-2014;SMHI;ICHEC-EC-EARTH;RCA4;r3i1p1;v1;0.8203763940520616;1413.8087264445635;0.4530669144981516;-3.2369733770621774;False
1670;SON;historical;1985-2014;SMHI;IPSL-IPSL-CM5A-MR;RCA4;r1i1p1;v1;0.6719388940520616;1518.1631025051538;1.5157702137546494;7.527030996615839;True
1671;SON;historical;1985-2014;SMHI;MOHC-HadGEM2-ES;RCA4;r1i1p1;v1;1.7538684944238412;1562.4823717767422;0.3779623605948359;2.8651541211666776;True
1672;SON;historical;1985-2014;SMHI;MPI-M-MPI-ESM-LR;RCA4;r1i1p1;v1a;1.229646840148746;1592.1287769666392;-0.170800418215606;2.273713516378161;True
1673;SON;historical;1985-2014;SMHI;MPI-M-MPI-ESM-LR;RCA4;r2i1p1;v1;1.2929019516728886;1618.5326339033013;0.3013185408921686;2.6014270649202182;False
1674;SON;historical;1985-2014;SMHI;MPI-M-MPI-ESM-LR;RCA4;r3i1p1;v1;1.3240357806691918;1552.074925978166;-0.042779972118921705;-4.281860706181301;False
1675;SON;historical;1985-2014;SMHI;NCC-NorESM1-M;RCA4;r1i1p1;v1;1.1963638475836547;1623.2637082500084;1.4188835966542683;5.442627800094898;False
1676;SON;historical;1985-2014;UHOH;ICHEC-EC-EARTH;WRF361H;r12i1p1;v1;-0.022240938661695964;1397.0719855347975;0.24050302044611271;-0.45229106596496116;False
1677;SON;historical;1985-2014;UHOH;MOHC-HadGEM2-ES;WRF361H;r1i1p1;v1;1.7264230947955639;1412.7889156286158;0.43938777881038504;-0.4096352823465936;False
1678;SON;historical;1985-2014;UHOH;MPI-M-MPI-ESM-LR;WRF361H;r1i1p1;v1;1.3125929368030143;1490.7516716082744;-0.030611059479554115;2.1721323106712425;False
1679;SON;historical;1991-2020;CLMcom-ETH;CNRM-CERFACS-CNRM-CM5;COSMO-crCLIM-v1-1;r1i1p1;v1;1.4614079925650572;1230.2933658615143;0.6025789962824888;6.387293173618093;False
1680;SON;historical;1991-2020;CLMcom-ETH;ICHEC-EC-EARTH;COSMO-crCLIM-v1-1;r12i1p1;v1;0.8572606877323778;1302.10633703324;0.40267774163572767;1.9719189109268864;False
1681;SON;historical;1991-2020;CLMcom-ETH;ICHEC-EC-EARTH;COSMO-crCLIM-v1-1;r1i1p1;v1;1.5721189591078542;1325.5850391621705;0.47458759293681396;2.115242278350223;False
1682;SON;historical;1991-2020;CLMcom-ETH;ICHEC-EC-EARTH;COSMO-crCLIM-v1-1;r3i1p1;v1;1.549059014869897;1236.743609180681;0.27915892193306036;-4.758340459234196;False
1683;SON;historical;1991-2020;CLMcom-ETH;MOHC-HadGEM2-ES;COSMO-crCLIM-v1-1;r1i1p1;v1;2.7496282527881135;1336.8454593597291;0.7157295539033157;2.8417544188478097;False
1684;SON;historical;1991-2020;CLMcom-ETH;MPI-M-MPI-ESM-LR;COSMO-crCLIM-v1-1;r1i1p1;v1;2.2183492100372177;1477.1396992153395;-0.0679309944237616;4.333344806068845;False
1685;SON;historical;1991-2020;CLMcom-ETH;MPI-M-MPI-ESM-LR;COSMO-crCLIM-v1-1;r2i1p1;v1;2.189306459107854;1509.5667113546544;0.24744423791821646;2.518133583197219;False
1686;SON;historical;1991-2020;CLMcom-ETH;MPI-M-MPI-ESM-LR;COSMO-crCLIM-v1-1;r3i1p1;v1;2.5546933085502133;1388.1104553499185;0.5228856877323551;-5.512198923941092;False
1687;SON;historical;1991-2020;CLMcom-ETH;NCC-NorESM1-M;COSMO-crCLIM-v1-1;r1i1p1;v1;1.149372676579958;1469.626269796967;0.5329925650557925;4.364690497882073;False
1688;SON;historical;1991-2020;CLMcom;CCCma-CanESM2;CCLM4-8-17;r1i1p1;v1;1.9624535315985554;1456.2274590605475;0.5384235594795541;2.10519292105199;False
1689;SON;historical;1991-2020;CLMcom;CNRM-CERFACS-CNRM-CM5;CCLM4-8-17;r1i1p1;v1;1.0199000929368367;1084.7728960326835;0.5551231412639481;3.302867278720688;True
1690;SON;historical;1991-2020;CLMcom;ICHEC-EC-EARTH;CCLM4-8-17;r12i1p1;v1;0.4037581319702781;1296.138247681373;0.39050882899630324;1.5218692269886696;True
1691;SON;historical;1991-2020;CLMcom;MIROC-MIROC5;CCLM4-8-17;r1i1p1;v1;1.2802102695167719;1157.9148771428263;1.1247386152416539;7.14418080820998;False
1692;SON;historical;1991-2020;CLMcom;MOHC-HadGEM2-ES;CCLM4-8-17;r1i1p1;v1;2.0527184014870272;1251.5562137845059;0.7682969330855371;3.5920799668435643;False
1693;SON;historical;1991-2020;CLMcom;MPI-M-MPI-ESM-LR;CCLM4-8-17;r1i1p1;v1;1.3473861524163908;1343.8122728029368;-0.1253775557620429;1.3215607539828353;True
1694;SON;historical;1991-2020;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN53;r1i1p1;v1;3.1661013011152477;944.4994151287584;0.6973164498140818;2.3640707008080004;False
1695;SON;historical;1991-2020;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN63;r1i1p1;v2;4.424233271375499;1189.8361356645048;1.3286477695167491;8.676854572607422;False
1696;SON;historical;1991-2020;CNRM;MOHC-HadGEM2-ES;ALADIN63;r1i1p1;v1;4.350929368029767;1092.390338724763;0.49297165427509526;-5.544562218947219;False
1697;SON;historical;1991-2020;CNRM;MPI-M-MPI-ESM-LR;ALADIN63;r1i1p1;v1;4.42260687732346;1214.4925258998312;-0.06978973048325088;-3.627446169489195;False
1698;SON;historical;1991-2020;CNRM;NCC-NorESM1-M;ALADIN63;r1i1p1;v1;3.9784270446097025;1396.4479058925547;0.5983968401487232;2.737248411565091;False
1699;SON;historical;1991-2020;DMI;CNRM-CERFACS-CNRM-CM5;HIRHAM5;r1i1p1;v2;1.1120817843866462;1597.2765599540176;0.7360594795538873;8.043073684030038;False
1700;SON;historical;1991-2020;DMI;ICHEC-EC-EARTH;HIRHAM5;r12i1p1;v1;0.6323826672862651;1654.9092004871943;0.5068540892193028;2.0442809300558253;False
1701;SON;historical;1991-2020;DMI;ICHEC-EC-EARTH;HIRHAM5;r1i1p1;v1;1.2528810408921913;1727.3060444894777;0.5364486524163112;4.552669044982559;False
1702;SON;historical;1991-2020;DMI;ICHEC-EC-EARTH;HIRHAM5;r3i1p1;v2;1.287732342007473;1609.3816509698847;0.34973280669146334;-1.8594674055535354;True
1703;SON;historical;1991-2020;DMI;IPSL-IPSL-CM5A-MR;HIRHAM5;r1i1p1;v1;-0.17805529739774784;1561.412083930907;0.1697548791821646;-1.0828207952037263;False
1704;SON;historical;1991-2020;DMI;MOHC-HadGEM2-ES;HIRHAM5;r1i1p1;v2;2.603659386617096;1666.9310371810398;1.0218401486988569;3.0300814083672556;False
1705;SON;historical;1991-2020;DMI;MPI-M-MPI-ESM-LR;HIRHAM5;r1i1p1;v1;1.794121747211932;1838.9288943385545;-0.06528810408923391;3.733682450184961;False
1706;SON;historical;1991-2020;DMI;NCC-NorESM1-M;HIRHAM5;r1i1p1;v3;1.3392541821561394;1918.4894340521341;0.6485827137546494;3.943298261166887;False
1707;SON;historical;1991-2020;GERICS;CCCma-CanESM2;REMO2015;r1i1p1;v1;2.804460966542763;1537.099418232432;0.5859665427508958;3.5806759415236433;False
1708;SON;historical;1991-2020;GERICS;CNRM-CERFACS-CNRM-CM5;REMO2015;r1i1p1;v1;2.4496747211896377;1269.655943758869;0.7272014405204459;5.776853862894592;False
1709;SON;historical;1991-2020;GERICS;CNRM-CERFACS-CNRM-CM5;REMO2015;r1i1p1;v2;2.348083178438685;1398.2825601909683;0.8054716542750953;9.118696785789194;False
1710;SON;historical;1991-2020;GERICS;ICHEC-EC-EARTH;REMO2015;r12i1p1;v1;2.770306691449832;1523.2719897725326;1.4130460037174544;3.9673228933631592;False
1711;SON;historical;1991-2020;GERICS;IPSL-IPSL-CM5A-LR;REMO2015;r1i1p1;v1;-2.4537000464683842;1178.5868597462718;0.12035315985127681;-4.880178606715596;False
1712;SON;historical;1991-2020;GERICS;IPSL-IPSL-CM5A-MR;REMO2015;r1i1p1;v1;0.851858736059512;1408.8370667735883;0.31058317843866234;0.6368516054591923;False
1713;SON;historical;1991-2020;GERICS;MIROC-MIROC5;REMO2015;r1i1p1;v1;2.5757783457249275;1320.791578702767;0.9176638011152249;5.845956963716391;False
1714;SON;historical;1991-2020;GERICS;MOHC-HadGEM2-ES;REMO2015;r1i1p1;v1;3.983945167286265;1570.0427819805075;1.1195109200743332;6.2099359507366625;False
1715;SON;historical;1991-2020;GERICS;MPI-M-MPI-ESM-LR;REMO2015;r3i1p1;v1;2.3095144052044816;1376.0129031112424;0.4642193308550304;-6.202300814367482;False
1716;SON;historical;1991-2020;GERICS;NCC-NorESM1-M;REMO2015;r1i1p1;v1;2.3935641263940965;1683.840186647434;0.8633248141264289;5.499763181423295;False
1717;SON;historical;1991-2020;GERICS;NOAA-GFDL-GFDL-ESM2G;REMO2015;r1i1p1;v1;-0.6897304832713758;1432.8324482842006;0.4307039962824888;1.638444473654197;False
1718;SON;historical;1991-2020;ICTP;CNRM-CERFACS-CNRM-CM5;RegCM4-6;r1i1p1;v2;8.032533689591105;1010.5286145880541;0.5372037639405107;0.43978717593277833;False
1719;SON;historical;1991-2020;ICTP;ICHEC-EC-EARTH;RegCM4-6;r12i1p1;v1;7.432307156133845;997.9166773781458;0.6409444702601945;-4.229656478688454;False
1720;SON;historical;1991-2020;ICTP;MOHC-HadGEM2-ES;RegCM4-6;r1i1p1;v1;8.717332713754672;957.86217084383;0.616200046468407;-1.0467012628701453;False
1721;SON;historical;1991-2020;ICTP;MPI-M-MPI-ESM-LR;RegCM4-6;r1i1p1;v1;8.12840381040894;1104.675377074449;0.0077834572490473874;-3.218631054233048;False
1722;SON;historical;1991-2020;ICTP;NCC-NorESM1-M;RegCM4-6;r1i1p1;v1;8.241844795539066;1223.9154511003246;0.5332829925650913;3.846137088421264;False
1723;SON;historical;1991-2020;IPSL;CNRM-CERFACS-CNRM-CM5;WRF381P;r1i1p1;v2;1.5103740706319968;1011.8653818189432;0.5522769516728658;7.447709133013152;False
1724;SON;historical;1991-2020;IPSL;ICHEC-EC-EARTH;WRF381P;r12i1p1;v1;1.3971363847583689;1120.7369057662424;0.5595957249070693;0.15946041820594722;False
1725;SON;historical;1991-2020;IPSL;IPSL-IPSL-CM5A-MR;WRF381P;r1i1p1;v1;-0.7014927973977478;1108.5538047950952;0.661913336431212;3.77541011607726;False
1726;SON;historical;1991-2020;IPSL;MOHC-HadGEM2-ES;WRF381P;r1i1p1;v1;1.6065055762081784;1004.9893614749482;0.592414033457203;-3.7374791716332756;False
1727;SON;historical;1991-2020;IPSL;MPI-M-MPI-ESM-LR;WRF381P;r1i1p1;v1;1.6914265799256896;1243.122179487713;-0.21436454460962295;4.341146365414107;False
1728;SON;historical;1991-2020;IPSL;NCC-NorESM1-M;WRF381P;r1i1p1;v1;0.5841426579925724;1238.6116963170718;0.3534212360594893;2.7455670489538635;False
1729;SON;historical;1991-2020;KNMI;CNRM-CERFACS-CNRM-CM5;RACMO22E;r1i1p1;v2;0.5014869888476028;1238.7098096781947;1.4372676579925496;3.101658354885778;False
1730;SON;historical;1991-2020;KNMI;ICHEC-EC-EARTH;RACMO22E;r12i1p1;v1;0.2808782527881135;1372.4588613250885;1.3849326208178354;2.298643892941476;False
1731;SON;historical;1991-2020;KNMI;ICHEC-EC-EARTH;RACMO22E;r1i1p1;v1;0.5433085501858841;1429.6284679780442;1.0608445631970085;6.1076838679359735;True
1732;SON;historical;1991-2020;KNMI;ICHEC-EC-EARTH;RACMO22E;r3i1p1;v1;0.0840264869888756;1308.3300892637565;0.33939358736057557;-2.680330798602064;False
1733;SON;historical;1991-2020;KNMI;IPSL-IPSL-CM5A-MR;RACMO22E;r1i1p1;v1;-1.299366868029722;1304.90202153704;0.2767483736059262;-0.14262057659247324;False
1734;SON;historical;1991-2020;KNMI;MOHC-HadGEM2-ES;RACMO22E;r1i1p1;v2;1.4654739776951828;1411.4973810608724;1.141786710037195;4.98809160722222;False
1735;SON;historical;1991-2020;KNMI;MPI-M-MPI-ESM-LR;RACMO22E;r1i1p1;v1;0.6188777881041005;1470.0511727606718;-0.03215032527884887;4.4658029109634505;False
1736;SON;historical;1991-2020;KNMI;NCC-NorESM1-M;RACMO22E;r1i1p1;v1;-0.2780494888475573;1497.6347936988984;0.6539556226765626;5.416146085757079;False
1737;SON;historical;1991-2020;MOHC;CNRM-CERFACS-CNRM-CM5;HadREM3-GA7-05;r1i1p1;v2;1.6825685408921913;1549.7872895024523;1.1191043215613377;3.7634626483972795;False
1738;SON;historical;1991-2020;MOHC;ICHEC-EC-EARTH;HadREM3-GA7-05;r12i1p1;v1;0.8124767657992606;1610.9652312105472;0.5408050650557357;1.441934192222121;False
1739;SON;historical;1991-2020;MOHC;MOHC-HadGEM2-ES;HadREM3-GA7-05;r1i1p1;v1;2.245010455390343;1602.845203372404;0.7818598977694933;4.670572568842739;False
1740;SON;historical;1991-2020;MOHC;MPI-M-MPI-ESM-LR;HadREM3-GA7-05;r1i1p1;v1;1.9286477695167719;1727.237212175995;-0.1417576672862424;2.70275432383522;False
1741;SON;historical;1991-2020;MOHC;NCC-NorESM1-M;HadREM3-GA7-05;r1i1p1;v1;1.388684944237923;1795.861717626508;0.778113382899619;4.212455919413834;False
1742;SON;historical;1991-2020;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r1i1p1;v1;3.2067030669145424;1582.6137475752475;0.7482574349442643;5.812055243459379;True
1743;SON;historical;1991-2020;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r2i1p1;v1;3.442733503717477;1536.2654546628876;1.330651719330831;0.017021670086880363;False
1744;SON;historical;1991-2020;RMIB-UGent;CNRM-CERFACS-CNRM-CM5;ALARO-0;r1i1p1;v1;6.394900092936837;1077.0140739538633;0.6919435408922254;0.15314214187669353;False
1745;SON;historical;1991-2020;SMHI;CNRM-CERFACS-CNRM-CM5;RCA4;r1i1p1;v1;1.1712999535316158;1383.5926519173672;0.6682736988847751;2.6017341761690975;True
1746;SON;historical;1991-2020;SMHI;ICHEC-EC-EARTH;RCA4;r12i1p1;v1;0.2509061338290053;1496.743579125759;0.43752904275089577;0.01613491769951851;True
1747;SON;historical;1991-2020;SMHI;ICHEC-EC-EARTH;RCA4;r1i1p1;v1;0.8219447026022522;1527.9569573949702;0.5036303438661776;4.003583371620709;False
1748;SON;historical;1991-2020;SMHI;ICHEC-EC-EARTH;RCA4;r3i1p1;v1;0.7065288104089404;1421.3252150768683;0.3392193308550304;-2.7225344886647544;False
1749;SON;historical;1991-2020;SMHI;IPSL-IPSL-CM5A-MR;RCA4;r1i1p1;v1;0.29025906133830404;1525.6116328850997;1.1340903810408918;8.05458851380359;True
1750;SON;historical;1991-2020;SMHI;MOHC-HadGEM2-ES;RCA4;r1i1p1;v1;1.9892890334572826;1596.351256997058;0.6133828996282773;5.094893260007791;True
