,Season,Experiment,Period,Institute,Model,Model Id,Ensemble,RCM Ver,TAS celsius,PR mm.day,TAS,PR,TAS variance,PR variance
902,autumn,rcp85,2071-2100,SMHI,MOHC-HadGEM2-ES,RCA4,r1i1p1,v1,9.344229501,4.04967377,282.4942295,4.69E-05,19.57350173,6.21E-09
903,autumn,rcp85,2071-2100,SMHI,MPI-M-MPI-ESM-LR,RCA4,r1i1p1,v1a,7.355990328,4.301054008,280.5059903,4.98E-05,17.52757818,5.62E-09
904,autumn,rcp85,2071-2100,SMHI,MPI-M-MPI-ESM-LR,RCA4,r2i1p1,v1,7.069114091,4.152317387,280.2191141,4.81E-05,18.88835458,5.35E-09
905,autumn,rcp85,2071-2100,SMHI,MPI-M-MPI-ESM-LR,RCA4,r3i1p1,v1,7.330325346,4.190928744,280.4803253,4.85E-05,18.29792262,5.62E-09
906,autumn,rcp85,2071-2100,SMHI,NCC-NorESM1-M,RCA4,r1i1p1,v1,5.812739064,4.158097232,278.9627391,4.81E-05,22.94076651,5.41E-09
907,autumn,rcp85,2071-2100,UHOH,MPI-M-MPI-ESM-LR,WRF361H,r1i1p1,v1,6.846537701,3.561249417,279.9965377,4.12E-05,13.83076208,5.48E-09
908,winter,historical,1951-2000,CLMcom-ETH,ICHEC-EC-EARTH,COSMO-crCLIM-v1-1,r12i1p1,v1,-5.197977577,2.577614727,267.9520224,2.98E-05,24.22550973,2.33E-09
909,winter,historical,1951-2000,CLMcom-ETH,MOHC-HadGEM2-ES,COSMO-crCLIM-v1-1,r1i1p1,v1,-4.595757309,2.599674478,268.5542427,3.01E-05,23.29864393,2.59E-09
910,winter,historical,1951-2000,CLMcom-ETH,MPI-M-MPI-ESM-LR,COSMO-crCLIM-v1-1,r1i1p1,v1,-4.661073862,2.599712968,268.4889261,3.01E-05,23.75657425,2.64E-09
911,winter,historical,1951-2000,CLMcom-ETH,MPI-M-MPI-ESM-LR,COSMO-crCLIM-v1-1,r2i1p1,v1,-4.493976698,2.609540856,268.6560233,3.02E-05,23.21232517,2.64E-09
912,winter,historical,1951-2000,CLMcom-ETH,MPI-M-MPI-ESM-LR,COSMO-crCLIM-v1-1,r3i1p1,v1,-4.364964827,2.499401158,268.7850352,2.89E-05,22.50748447,2.46E-09
913,winter,historical,1951-2000,CLMcom-ETH,NCC-NorESM1-M,COSMO-crCLIM-v1-1,r1i1p1,v1,-4.703033634,2.69535211,268.4469664,3.12E-05,21.44443834,2.67E-09
914,winter,historical,1951-2000,CLMcom,CNRM-CERFACS-CNRM-CM5,CCLM4-8-17,r1i1p1,v1,-7.130105518,2.134224315,266.0198945,2.47E-05,20.63640189,1.54E-09
915,winter,historical,1951-2000,CLMcom,ICHEC-EC-EARTH,CCLM4-8-17,r12i1p1,v1,-5.576797098,2.525197912,267.5732029,2.92E-05,22.90442268,1.93E-09
916,winter,historical,1951-2000,CLMcom,MOHC-HadGEM2-ES,CCLM4-8-17,r1i1p1,v1,-5.194075621,2.534527683,267.9559244,2.93E-05,23.48020856,2.14E-09
917,winter,historical,1951-2000,CLMcom,MPI-M-MPI-ESM-LR,CCLM4-8-17,r1i1p1,v1,-5.40670477,2.427611023,267.7432952,2.81E-05,24.10889584,2.07E-09
918,winter,historical,1951-2000,DMI,CNRM-CERFACS-CNRM-CM5,HIRHAM5,r1i1p1,v2,-6.861914707,2.759223614,266.2880853,3.19E-05,30.93683364,3.35E-09
919,winter,historical,1951-2000,DMI,ICHEC-EC-EARTH,HIRHAM5,r12i1p1,v1,-5.073829413,3.142429714,268.0761706,3.64E-05,27.58111845,4.25E-09
920,winter,historical,1951-2000,DMI,ICHEC-EC-EARTH,HIRHAM5,r1i1p1,v1,-5.004226204,3.289166795,268.1457738,3.81E-05,27.78798397,4.68E-09
921,winter,historical,1951-2000,DMI,ICHEC-EC-EARTH,HIRHAM5,r3i1p1,v2,-5.03497472,3.05645459,268.1150253,3.54E-05,26.21745336,4.15E-09
922,winter,historical,1951-2000,DMI,MOHC-HadGEM2-ES,HIRHAM5,r1i1p1,v2,-4.111639921,3.303410934,269.0383601,3.82E-05,28.05327922,4.93E-09
923,winter,historical,1951-2000,DMI,MPI-M-MPI-ESM-LR,HIRHAM5,r1i1p1,v1,-4.628539239,3.056275721,268.5214608,3.54E-05,26.85952957,4.33E-09
924,winter,historical,1951-2000,DMI,NCC-NorESM1-M,HIRHAM5,r1i1p1,v3,-3.772224665,3.425063341,269.3777753,3.96E-05,22.93112154,4.97E-09
925,winter,historical,1951-2000,GERICS,CNRM-CERFACS-CNRM-CM5,REMO2015,r1i1p1,v2,-6.921763025,2.649730052,266.228237,3.07E-05,37.67277836,3.01E-09
926,winter,historical,1951-2000,GERICS,IPSL-IPSL-CM5A-LR,REMO2015,r1i1p1,v1,-13.50252253,2.134494033,259.6474775,2.47E-05,61.35286601,2.39E-09
927,winter,historical,1951-2000,GERICS,IPSL-IPSL-CM5A-MR,REMO2015,r1i1p1,v1,-7.764558145,2.575550658,265.3854419,2.98E-05,42.08657809,3.26E-09
928,winter,historical,1951-2000,GERICS,MPI-M-MPI-ESM-LR,REMO2015,r3i1p1,v1,-5.502412618,2.748766006,267.6475874,3.18E-05,35.19716559,3.68E-09
929,winter,historical,1951-2000,GERICS,NCC-NorESM1-M,REMO2015,r1i1p1,v1,-4.159067927,3.214116829,268.9909321,3.72E-05,30.47466476,4.66E-09
930,winter,historical,1951-2000,GERICS,NOAA-GFDL-GFDL-ESM2G,REMO2015,r1i1p1,v1,-10.07624753,2.682928925,263.0737525,3.11E-05,56.5655776,3.38E-09
931,winter,historical,1951-2000,IPSL,CNRM-CERFACS-CNRM-CM5,WRF381P,r1i1p1,v2,-6.212101561,2.020485586,266.9378984,2.34E-05,21.46859028,1.51E-09
932,winter,historical,1951-2000,IPSL,ICHEC-EC-EARTH,WRF381P,r12i1p1,v1,-4.081303583,2.495235945,269.0686964,2.89E-05,20.93853216,2.03E-09
933,winter,historical,1951-2000,IPSL,IPSL-IPSL-CM5A-MR,WRF381P,r1i1p1,v1,-9.55165421,1.995272137,263.5983458,2.31E-05,44.04048967,1.59E-09
934,winter,historical,1951-2000,IPSL,MOHC-HadGEM2-ES,WRF381P,r1i1p1,v1,-5.04915366,2.327099683,268.1008463,2.69E-05,23.5363198,1.94E-09
935,winter,historical,1951-2000,IPSL,NCC-NorESM1-M,WRF381P,r1i1p1,v1,-3.912969883,2.650265527,269.2370301,3.07E-05,21.12758299,2.47E-09
936,winter,historical,1951-2000,KNMI,CNRM-CERFACS-CNRM-CM5,RACMO22E,r1i1p1,v2,-8.426516817,2.377040634,264.7234832,2.75E-05,30.35607414,2.04E-09
937,winter,historical,1951-2000,KNMI,ICHEC-EC-EARTH,RACMO22E,r12i1p1,v1,-6.127247747,2.778076177,267.0227523,3.22E-05,27.93706034,2.71E-09
938,winter,historical,1951-2000,KNMI,ICHEC-EC-EARTH,RACMO22E,r1i1p1,v1,-6.30242361,2.876121559,266.8475764,3.33E-05,28.6281068,2.97E-09
939,winter,historical,1951-2000,KNMI,ICHEC-EC-EARTH,RACMO22E,r3i1p1,v1,-6.202593977,2.680344098,266.947406,3.10E-05,27.51101204,2.63E-09
940,winter,historical,1951-2000,KNMI,IPSL-IPSL-CM5A-MR,RACMO22E,r1i1p1,v1,-8.973092987,2.343050436,264.176907,2.71E-05,38.91436305,2.20E-09
941,winter,historical,1951-2000,KNMI,MOHC-HadGEM2-ES,RACMO22E,r1i1p1,v2,-5.744251484,2.787262457,267.4057485,3.23E-05,29.53640223,2.97E-09
942,winter,historical,1951-2000,KNMI,MPI-M-MPI-ESM-LR,RACMO22E,r1i1p1,v1,-6.096581666,2.665826844,267.0534183,3.09E-05,29.85587492,2.76E-09
943,winter,historical,1951-2000,KNMI,NCC-NorESM1-M,RACMO22E,r1i1p1,v1,-5.76579468,2.768343101,267.3842053,3.20E-05,25.34956859,2.78E-09
944,winter,historical,1951-2000,MOHC,ICHEC-EC-EARTH,HadREM3-GA7-05,r12i1p1,v1,-5.496339855,3.178090582,267.6536601,3.68E-05,39.55190014,4.30E-09
945,winter,historical,1951-2000,MOHC,MOHC-HadGEM2-ES,HadREM3-GA7-05,r1i1p1,v1,-5.654753792,3.139254223,267.4952462,3.63E-05,39.73165806,4.48E-09
946,winter,historical,1951-2000,MOHC,MPI-M-MPI-ESM-LR,HadREM3-GA7-05,r1i1p1,v1,-6.383347989,3.067342956,266.766652,3.55E-05,42.92304284,4.49E-09
947,winter,historical,1951-2000,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r1i1p1,v1,-4.765135195,2.794418065,268.3848648,3.23E-05,30.21798747,3.95E-09
948,winter,historical,1951-2000,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r2i1p1,v1,-4.533023741,2.888150214,268.6169763,3.34E-05,30.16286203,4.35E-09
949,winter,historical,1951-2000,SMHI,CNRM-CERFACS-CNRM-CM5,RCA4,r1i1p1,v1,-7.91417894,2.416334353,265.2358211,2.80E-05,44.27933337,1.96E-09
950,winter,historical,1951-2000,SMHI,ICHEC-EC-EARTH,RCA4,r12i1p1,v1,-6.275247307,2.881105267,266.8747527,3.33E-05,43.29717383,2.54E-09
951,winter,historical,1951-2000,SMHI,ICHEC-EC-EARTH,RCA4,r1i1p1,v1,-5.987079578,3.035490412,267.1629204,3.51E-05,40.10788085,2.78E-09
952,winter,historical,1951-2000,SMHI,ICHEC-EC-EARTH,RCA4,r3i1p1,v1,-5.899505386,2.887082661,267.2504946,3.34E-05,39.49951569,2.58E-09
953,winter,historical,1951-2000,SMHI,IPSL-IPSL-CM5A-MR,RCA4,r1i1p1,v1,-8.264310838,2.419976828,264.8856892,2.80E-05,51.18083645,2.09E-09
954,winter,historical,1951-2000,SMHI,MOHC-HadGEM2-ES,RCA4,r1i1p1,v1,-4.927506045,3.08189021,268.222494,3.57E-05,38.97709661,3.16E-09
955,winter,historical,1951-2000,SMHI,MPI-M-MPI-ESM-LR,RCA4,r1i1p1,v1a,-4.941437679,2.799848662,268.2085623,3.24E-05,34.54807032,2.74E-09
956,winter,historical,1951-2000,SMHI,MPI-M-MPI-ESM-LR,RCA4,r2i1p1,v1,-5.458529347,2.805944075,267.6914707,3.25E-05,40.35932004,2.77E-09
957,winter,historical,1951-2000,SMHI,MPI-M-MPI-ESM-LR,RCA4,r3i1p1,v1,-5.527473071,2.640683301,267.6225269,3.06E-05,38.28580801,2.40E-09
958,winter,historical,1951-2000,SMHI,NCC-NorESM1-M,RCA4,r1i1p1,v1,-5.924126182,2.89325364,267.2258738,3.35E-05,39.10166383,2.69E-09
959,winter,rcp26,2031-2060,CLMcom,ICHEC-EC-EARTH,CCLM4-8-17,r12i1p1,v1,-3.495900198,2.626185009,269.6540998,3.04E-05,17.39869855,2.26E-09
960,winter,rcp26,2031-2060,CLMcom,MIROC-MIROC5,CCLM4-8-17,r1i1p1,v1,-5.50123104,2.518341457,267.648769,2.91E-05,21.54958851,2.31E-09
961,winter,rcp26,2031-2060,DMI,ICHEC-EC-EARTH,HIRHAM5,r3i1p1,v2,-3.017663223,3.308950778,270.1323368,3.83E-05,20.64149057,4.78E-09
962,winter,rcp26,2031-2060,GERICS,ICHEC-EC-EARTH,REMO2015,r12i1p1,v1,-2.119910969,3.292728608,271.030089,3.81E-05,22.54877102,4.86E-09
963,winter,rcp26,2031-2060,GERICS,IPSL-IPSL-CM5A-LR,REMO2015,r1i1p1,v1,-7.613893163,2.607052823,265.5361068,3.02E-05,40.2979604,3.28E-09
964,winter,rcp26,2031-2060,GERICS,MIROC-MIROC5,REMO2015,r1i1p1,v1,-5.150274786,2.821741148,267.9997252,3.27E-05,31.79483128,3.59E-09
965,winter,rcp26,2031-2060,GERICS,MOHC-HadGEM2-ES,REMO2015,r1i1p1,v1,-1.643734887,3.195892572,271.5062651,3.70E-05,25.4474232,5.00E-09
966,winter,rcp26,2031-2060,GERICS,NCC-NorESM1-M,REMO2015,r1i1p1,v1,-2.576412398,3.359079371,270.5735876,3.89E-05,23.24909836,4.79E-09
967,winter,rcp26,2031-2060,GERICS,NOAA-GFDL-GFDL-ESM2G,REMO2015,r1i1p1,v1,-8.107408222,2.829668553,265.0425918,3.28E-05,50.33362071,3.65E-09
968,winter,rcp26,2031-2060,KNMI,CNRM-CERFACS-CNRM-CM5,RACMO22E,r1i1p1,v2,-6.130929875,2.535882502,267.0190701,2.94E-05,22.37700422,2.25E-09
969,winter,rcp26,2031-2060,KNMI,ICHEC-EC-EARTH,RACMO22E,r12i1p1,v1,-3.91456364,2.909935718,269.2354364,3.37E-05,21.10181152,3.16E-09
970,winter,rcp26,2031-2060,KNMI,MOHC-HadGEM2-ES,RACMO22E,r1i1p1,v2,-3.527940207,2.804889541,269.6220598,3.25E-05,23.87398673,3.23E-09
971,winter,rcp26,2031-2060,KNMI,MPI-M-MPI-ESM-LR,RACMO22E,r1i1p1,v1,-3.889613102,2.804400764,269.2603869,3.25E-05,22.35366118,2.93E-09
972,winter,rcp26,2031-2060,KNMI,NCC-NorESM1-M,RACMO22E,r1i1p1,v1,-4.485183557,2.854435395,268.6648164,3.30E-05,20.61965542,2.80E-09
973,winter,rcp26,2031-2060,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r1i1p1,v1,-2.854577929,2.959136288,270.2954221,3.42E-05,23.66708858,4.10E-09
974,winter,rcp26,2031-2060,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r2i1p1,v1,-2.675829853,3.043942819,270.4741701,3.52E-05,22.56513279,4.46E-09
975,winter,rcp26,2031-2060,SMHI,ICHEC-EC-EARTH,RCA4,r12i1p1,v1,-3.563277643,3.10600752,269.5867224,3.59E-05,30.47202682,3.11E-09
976,winter,rcp26,2031-2060,SMHI,MOHC-HadGEM2-ES,RCA4,r1i1p1,v1,-2.798411739,3.086656842,270.3515883,3.57E-05,30.57733843,3.47E-09
977,winter,rcp26,2031-2060,SMHI,MPI-M-MPI-ESM-LR,RCA4,r1i1p1,v1a,-3.672972082,2.847209032,269.4770279,3.30E-05,31.97157342,2.80E-09
978,winter,rcp26,2031-2060,SMHI,NCC-NorESM1-M,RCA4,r1i1p1,v1,-4.393515058,2.937985033,268.7564849,3.40E-05,30.77104515,2.70E-09
979,winter,rcp26,2071-2100,CLMcom,ICHEC-EC-EARTH,CCLM4-8-17,r12i1p1,v1,-4.034177841,2.541417818,269.1158222,2.94E-05,18.26707449,2.28E-09
980,winter,rcp26,2071-2100,CLMcom,MIROC-MIROC5,CCLM4-8-17,r1i1p1,v1,-5.225208837,2.544154626,267.9247912,2.94E-05,19.82427972,2.27E-09
981,winter,rcp26,2071-2100,DMI,ICHEC-EC-EARTH,HIRHAM5,r3i1p1,v2,-2.856309079,3.391208992,270.2936909,3.93E-05,21.75693834,4.91E-09
982,winter,rcp26,2071-2100,GERICS,ICHEC-EC-EARTH,REMO2015,r12i1p1,v1,-2.757770939,3.191352074,270.3922291,3.69E-05,24.57964834,4.88E-09
983,winter,rcp26,2071-2100,GERICS,IPSL-IPSL-CM5A-LR,REMO2015,r1i1p1,v1,-7.768652451,2.576442739,265.3813475,2.98E-05,39.73085774,3.04E-09
984,winter,rcp26,2071-2100,GERICS,MIROC-MIROC5,REMO2015,r1i1p1,v1,-5.019119587,2.792471166,268.1308804,3.23E-05,30.47000714,3.53E-09
985,winter,rcp26,2071-2100,GERICS,MOHC-HadGEM2-ES,REMO2015,r1i1p1,v1,-1.217569796,3.203827335,271.9324302,3.71E-05,22.76697317,4.87E-09
986,winter,rcp26,2071-2100,GERICS,NCC-NorESM1-M,REMO2015,r1i1p1,v1,-2.59344911,3.287532917,270.5565509,3.81E-05,25.16242409,4.77E-09
987,winter,rcp26,2071-2100,GERICS,NOAA-GFDL-GFDL-ESM2G,REMO2015,r1i1p1,v1,-9.087211475,2.820314159,264.0627885,3.26E-05,49.25263107,3.47E-09
988,winter,rcp26,2071-2100,KNMI,CNRM-CERFACS-CNRM-CM5,RACMO22E,r1i1p1,v2,-6.290745219,2.379168948,266.8592548,2.75E-05,22.82019056,2.13E-09
989,winter,rcp26,2071-2100,KNMI,ICHEC-EC-EARTH,RACMO22E,r12i1p1,v1,-4.473752473,2.817830654,268.6762475,3.26E-05,22.49283153,3.18E-09
990,winter,rcp26,2071-2100,KNMI,MOHC-HadGEM2-ES,RACMO22E,r1i1p1,v2,-2.961387118,2.845482041,270.1886129,3.29E-05,20.48176282,3.16E-09
991,winter,rcp26,2071-2100,KNMI,MPI-M-MPI-ESM-LR,RACMO22E,r1i1p1,v1,-3.629418554,2.908556276,269.5205814,3.37E-05,21.42681427,3.03E-09
992,winter,rcp26,2071-2100,KNMI,NCC-NorESM1-M,RACMO22E,r1i1p1,v1,-4.540497912,2.804288405,268.6095021,3.25E-05,22.08513547,2.81E-09
993,winter,rcp26,2071-2100,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r1i1p1,v1,-2.517306001,3.071061279,270.632694,3.55E-05,22.33650596,4.40E-09
994,winter,rcp26,2071-2100,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r2i1p1,v1,-3.133925038,2.951209449,270.016075,3.42E-05,26.36852365,4.41E-09
995,winter,rcp26,2071-2100,SMHI,ICHEC-EC-EARTH,RCA4,r12i1p1,v1,-4.25716641,2.937010593,268.8928336,3.40E-05,31.87988432,2.95E-09
996,winter,rcp26,2071-2100,SMHI,MOHC-HadGEM2-ES,RCA4,r1i1p1,v1,-2.248373269,3.090874413,270.9016267,3.58E-05,27.4140127,3.42E-09
997,winter,rcp26,2071-2100,SMHI,MPI-M-MPI-ESM-LR,RCA4,r1i1p1,v1a,-3.546570675,2.955619475,269.6034293,3.42E-05,31.24003215,2.95E-09
998,winter,rcp26,2071-2100,SMHI,NCC-NorESM1-M,RCA4,r1i1p1,v1,-4.560749615,2.87049964,268.5892504,3.32E-05,32.97678061,2.76E-09
999,winter,rcp45,2031-2060,CLMcom,CNRM-CERFACS-CNRM-CM5,CCLM4-8-17,r1i1p1,v1,-5.194927457,2.159957672,267.9550725,2.50E-05,17.37919907,1.69E-09
1000,winter,rcp45,2031-2060,CLMcom,ICHEC-EC-EARTH,CCLM4-8-17,r12i1p1,v1,-3.371477248,2.622250741,269.7785228,3.04E-05,16.88653756,2.25E-09
1001,winter,rcp45,2031-2060,CLMcom,MOHC-HadGEM2-ES,CCLM4-8-17,r1i1p1,v1,-2.042668718,2.787182645,271.1073313,3.23E-05,15.05788532,2.67E-09
1002,winter,rcp45,2031-2060,CLMcom,MPI-M-MPI-ESM-LR,CCLM4-8-17,r1i1p1,v1,-3.693773357,2.453955705,269.4562266,2.84E-05,19.97169879,2.19E-09
1003,winter,rcp45,2031-2060,DMI,ICHEC-EC-EARTH,HIRHAM5,r3i1p1,v2,-2.515849637,3.277237197,270.6341504,3.79E-05,20.13895224,4.83E-09
1004,winter,rcp45,2031-2060,DMI,MOHC-HadGEM2-ES,HIRHAM5,r1i1p1,v2,-1.086524511,3.554342018,272.0634755,4.11E-05,17.60406648,5.57E-09
1005,winter,rcp45,2031-2060,DMI,NCC-NorESM1-M,HIRHAM5,r1i1p1,v3,-2.219795559,3.571372211,270.9302044,4.13E-05,18.57078135,5.32E-09
1006,winter,rcp45,2031-2060,GERICS,ICHEC-EC-EARTH,REMO2015,r1i1p1,v1,-2.053193009,3.422465495,271.096807,3.96E-05,23.02840253,5.19E-09
1007,winter,rcp45,2031-2060,GERICS,MOHC-HadGEM2-ES,REMO2015,r1i1p1,v1,-0.571246428,3.446697429,272.5787536,3.99E-05,20.85823807,5.61E-09
1008,winter,rcp45,2031-2060,GERICS,NCC-NorESM1-M,REMO2015,r1i1p1,v1,-2.072785228,3.429463744,271.0772148,3.97E-05,23.04940303,5.24E-09
1009,winter,rcp45,2031-2060,IPSL,IPSL-IPSL-CM5A-MR,WRF381P,r1i1p1,v1,-4.858369971,2.360225536,268.29163,2.73E-05,19.13802656,2.00E-09
1010,winter,rcp45,2031-2060,KNMI,CNRM-CERFACS-CNRM-CM5,RACMO22E,r1i1p1,v2,-5.747878655,2.454311744,267.4021213,2.84E-05,22.84584868,2.25E-09
1011,winter,rcp45,2031-2060,KNMI,ICHEC-EC-EARTH,RACMO22E,r12i1p1,v1,-3.852022423,2.861222227,269.2979776,3.31E-05,20.87685137,3.14E-09
1012,winter,rcp45,2031-2060,KNMI,ICHEC-EC-EARTH,RACMO22E,r1i1p1,v1,-4.067949,2.912362619,269.082051,3.37E-05,20.41061909,3.19E-09
1013,winter,rcp45,2031-2060,KNMI,MOHC-HadGEM2-ES,RACMO22E,r1i1p1,v2,-2.577236755,2.986116068,270.5727632,3.46E-05,19.42392902,3.47E-09
1014,winter,rcp45,2031-2060,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r1i1p1,v1,-3.018377665,2.828471659,270.1316223,3.27E-05,23.94290641,3.84E-09
1015,winter,rcp45,2031-2060,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r2i1p1,v1,-2.279424049,3.026470265,270.870576,3.50E-05,21.9752212,4.18E-09
1016,winter,rcp45,2031-2060,SMHI,CNRM-CERFACS-CNRM-CM5,RCA4,r1i1p1,v1,-5.483892064,2.595509548,267.6661079,3.00E-05,32.50741921,2.30E-09
1017,winter,rcp45,2031-2060,SMHI,ICHEC-EC-EARTH,RCA4,r12i1p1,v1,-3.527555507,3.060192725,269.6224445,3.54E-05,29.69896887,3.08E-09
1018,winter,rcp45,2031-2060,SMHI,IPSL-IPSL-CM5A-MR,RCA4,r1i1p1,v1,-4.912805012,2.775900598,268.237195,3.21E-05,33.68522271,2.47E-09
1019,winter,rcp45,2031-2060,SMHI,MOHC-HadGEM2-ES,RCA4,r1i1p1,v1,-1.655083535,3.32810221,271.4949165,3.85E-05,24.98326727,3.75E-09
1020,winter,rcp45,2031-2060,SMHI,MPI-M-MPI-ESM-LR,RCA4,r1i1p1,v1a,-3.765464937,2.758417572,269.3845351,3.19E-05,29.30209936,2.63E-09
1021,winter,rcp45,2031-2060,SMHI,NCC-NorESM1-M,RCA4,r1i1p1,v1,-3.731254122,2.998958407,269.4187459,3.47E-05,29.6259274,2.90E-09
1022,winter,rcp45,2071-2100,CLMcom,CNRM-CERFACS-CNRM-CM5,CCLM4-8-17,r1i1p1,v1,-3.948197406,2.336821438,269.2018026,2.70E-05,14.89665139,1.89E-09
1023,winter,rcp45,2071-2100,CLMcom,ICHEC-EC-EARTH,CCLM4-8-17,r12i1p1,v1,-2.589739503,2.600162122,270.5602605,3.01E-05,16.71959497,2.38E-09
1024,winter,rcp45,2071-2100,CLMcom,MOHC-HadGEM2-ES,CCLM4-8-17,r1i1p1,v1,-1.168877775,2.785349804,271.9811222,3.22E-05,15.27167028,2.80E-09
1025,winter,rcp45,2071-2100,CLMcom,MPI-M-MPI-ESM-LR,CCLM4-8-17,r1i1p1,v1,-2.445037371,2.646619374,270.7049626,3.06E-05,16.02297552,2.51E-09
1026,winter,rcp45,2071-2100,DMI,ICHEC-EC-EARTH,HIRHAM5,r3i1p1,v2,-1.803770059,3.254862444,271.3462299,3.77E-05,18.55745768,4.93E-09
1027,winter,rcp45,2071-2100,DMI,MOHC-HadGEM2-ES,HIRHAM5,r1i1p1,v2,-0.083584304,3.615863037,273.0664157,4.19E-05,17.98866853,5.74E-09
1028,winter,rcp45,2071-2100,DMI,NCC-NorESM1-M,HIRHAM5,r1i1p1,v3,-1.52211475,3.674575926,271.6278852,4.25E-05,17.29982036,5.27E-09
1029,winter,rcp45,2071-2100,GERICS,ICHEC-EC-EARTH,REMO2015,r1i1p1,v1,-1.437205979,3.255491032,271.712794,3.77E-05,20.80937431,4.92E-09
1030,winter,rcp45,2071-2100,GERICS,MOHC-HadGEM2-ES,REMO2015,r1i1p1,v1,0.33389756,3.412010151,273.4838976,3.95E-05,19.52260456,5.50E-09
1031,winter,rcp45,2071-2100,GERICS,NCC-NorESM1-M,REMO2015,r1i1p1,v1,-1.316959771,3.470729267,271.8330402,4.02E-05,21.04221738,4.94E-09
1032,winter,rcp45,2071-2100,IPSL,IPSL-IPSL-CM5A-MR,WRF381P,r1i1p1,v1,-3.616476149,2.485920325,269.5335239,2.88E-05,18.36088289,2.18E-09
1033,winter,rcp45,2071-2100,KNMI,CNRM-CERFACS-CNRM-CM5,RACMO22E,r1i1p1,v2,-4.500599033,2.570533836,268.649401,2.98E-05,19.99786354,2.44E-09
1034,winter,rcp45,2071-2100,KNMI,ICHEC-EC-EARTH,RACMO22E,r12i1p1,v1,-3.100071444,2.878526951,270.0499286,3.33E-05,19.43474527,3.27E-09
1035,winter,rcp45,2071-2100,KNMI,ICHEC-EC-EARTH,RACMO22E,r1i1p1,v1,-2.63466696,3.005176933,270.515333,3.48E-05,17.30248578,3.36E-09
1036,winter,rcp45,2071-2100,KNMI,MOHC-HadGEM2-ES,RACMO22E,r1i1p1,v2,-1.659342713,3.032482753,271.4906573,3.51E-05,19.00571898,3.56E-09
1037,winter,rcp45,2071-2100,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r1i1p1,v1,-1.923356782,3.004589666,271.2266432,3.48E-05,21.18042427,4.51E-09
1038,winter,rcp45,2071-2100,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r2i1p1,v1,-1.80126951,3.052076829,271.3487305,3.53E-05,22.23119436,4.29E-09
1039,winter,rcp45,2071-2100,SMHI,CNRM-CERFACS-CNRM-CM5,RCA4,r1i1p1,v1,-4.247906133,2.728372114,268.9020939,3.16E-05,30.26595131,2.51E-09
1040,winter,rcp45,2071-2100,SMHI,ICHEC-EC-EARTH,RCA4,r12i1p1,v1,-2.710672675,3.05696799,270.4393273,3.54E-05,27.45633656,3.15E-09
1041,winter,rcp45,2071-2100,SMHI,IPSL-IPSL-CM5A-MR,RCA4,r1i1p1,v1,-3.608644757,2.907484478,269.5413552,3.37E-05,30.39150088,2.62E-09
1042,winter,rcp45,2071-2100,SMHI,MOHC-HadGEM2-ES,RCA4,r1i1p1,v1,-0.75735876,3.379844587,272.3926412,3.91E-05,24.14712196,3.89E-09
1043,winter,rcp45,2071-2100,SMHI,MPI-M-MPI-ESM-LR,RCA4,r1i1p1,v1a,-2.550032974,2.985582574,270.599967,3.46E-05,26.37696815,3.07E-09
1044,winter,rcp45,2071-2100,SMHI,NCC-NorESM1-M,RCA4,r1i1p1,v1,-2.894311937,3.074775357,270.2556881,3.56E-05,26.69601664,2.95E-09
1045,winter,rcp85,2031-2060,CLMcom-ETH,ICHEC-EC-EARTH,COSMO-crCLIM-v1-1,r12i1p1,v1,-2.394229501,2.857948246,270.7557705,3.31E-05,15.41497788,2.92E-09
1046,winter,rcp85,2031-2060,CLMcom-ETH,MPI-M-MPI-ESM-LR,COSMO-crCLIM-v1-1,r1i1p1,v1,-1.671817982,2.743998243,271.478182,3.18E-05,15.46226849,3.10E-09
1047,winter,rcp85,2031-2060,CLMcom-ETH,MPI-M-MPI-ESM-LR,COSMO-crCLIM-v1-1,r2i1p1,v1,-2.25639701,2.765296102,270.893603,3.20E-05,16.79075243,2.91E-09
1048,winter,rcp85,2031-2060,CLMcom-ETH,NCC-NorESM1-M,COSMO-crCLIM-v1-1,r1i1p1,v1,-2.856803693,2.791292103,270.2931963,3.23E-05,15.9376477,2.97E-09
1049,winter,rcp85,2031-2060,CLMcom,CNRM-CERFACS-CNRM-CM5,CCLM4-8-17,r1i1p1,v1,-4.64788415,2.204949585,268.5021158,2.55E-05,16.42593668,1.70E-09
1050,winter,rcp85,2031-2060,CLMcom,ICHEC-EC-EARTH,CCLM4-8-17,r12i1p1,v1,-2.854935151,2.787583402,270.2950648,3.23E-05,16.19449158,2.41E-09
